"","budget","release_date","sw_lang_en","sw_tagline","release_month","seasonality","countries_cnt","lang_RU","actor0_movies_cnt","actor1_movies_5y_cnt","sw_female_actor0","sw_male_actor0","actor0_prev_revenue","director_movies_cnt","genre_fantasy","genre_horror","genre_history","genre_crime","genre_mystery","genre_family","depart_Art","depart_Custom_Mkup","depart_Lighting","depart_Visual_Effects","depart_Camera_female","depart_Directing_female","depart_Production_female","depart_Writing_female"
"6587",4e+05,"25/03/2011",0,1,3,-7149862,1,0,4,0,"0","1","6000000",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6588",0,"26/01/2010",1,0,1,-50746591,1,0,1,0,"1","0","NULL",0,1,0,0,0,0,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"6589",1344000,"04/06/1942",1,1,6,74205073,1,0,0,1,"1","0","NULL",0,0,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"6590",9.4e+07,"01/12/2003",1,1,12,32322910,2,0,12,4,"0","1","926287400",5,1,0,0,0,0,0,"6","2","0","1","0","0","3","2"
"6591",2.8e+07,"11/09/2015",1,1,9,-37667937,1,0,24,12,"1","0","716392705",7,0,0,0,0,0,0,"5","1","0","0","0","0","2","0"
"6592",1.5e+08,"21/07/2009",1,1,7,40981593,1,0,13,6,"0","1","33013805",0,1,0,0,0,0,1,"0","0","2","1","0","0","1","0"
"6593",0,"01/01/1988",1,0,1,-50746591,0,0,0,2,"0","1","NULL",0,0,0,0,0,0,0,"0","1","0","0","0","0","0","0"
"6594",6e+07,"18/06/2009",1,1,6,74205073,1,0,19,3,"0","1","550000000",7,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6595",3e+07,"09/01/2009",1,1,1,-50746591,1,0,9,5,"1","0","230685453",3,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"6596",2e+07,"30/07/1993",1,1,7,40981593,1,1,0,4,"0","1","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"6597",2900000,"18/12/1961",1,1,12,32322910,1,0,0,0,"0","1","NULL",3,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6598",1e+06,"31/07/2009",1,1,7,40981593,1,0,6,2,"0","1","231411584",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"6599",7700000,"04/12/1968",1,1,12,32322910,2,0,6,3,"0","1","71000000",0,0,0,1,0,0,0,"1","1","1","1","0","0","0","0"
"6600",5e+07,"09/02/1996",1,1,2,-15309317,1,0,9,7,"0","1","296000000",3,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6601",6e+07,"13/02/2013",1,1,2,-15309317,1,0,1,1,"0","1","NULL",4,1,0,0,0,0,0,"4","1","0","0","0","1","1","0"
"6602",7.5e+07,"21/07/2006",1,1,7,40981593,1,0,15,5,"0","1","294456605",4,1,0,0,0,1,0,"8","3","0","2","0","1","0","0"
"6603",4e+07,"25/08/2016",1,1,8,-33273015,3,0,30,4,"0","1","1506249360",2,0,0,0,1,0,0,"11","7","2","11","0","1","1","0"
"6604",0,"25/12/2005",1,1,12,32322910,1,0,8,2,"0","1","117487473",5,0,0,0,0,0,0,"0","0","0","0","0","0","3","1"
"6605",5500000,"25/12/1973",1,1,12,32322910,1,0,11,1,"0","1","102308889",2,0,0,0,1,0,0,"2","9","0","1","0","1","1","0"
"6606",0,"08/11/2014",1,1,11,31944703,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6607",6e+06,"02/02/2014",1,0,2,-15309317,0,0,12,4,"1","0","75993061",4,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6608",0,"20/01/2013",1,1,1,-50746591,1,0,0,0,"0","0","NULL",0,0,1,0,0,0,0,"0","0","0","0","0","0","0","0"
"6609",0,"10/10/2014",1,1,10,-28659422,1,0,0,3,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6610",0,"01/01/1974",1,1,1,-50746591,1,0,0,0,"0","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6611",6400000,"15/10/2008",1,1,10,-28659422,2,0,0,0,"0","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6612",1.5e+07,"11/06/2009",1,1,6,74205073,4,0,2,1,"0","1","NULL",13,0,0,0,0,1,0,"3","1","0","0","0","0","0","0"
"6613",0,"18/05/2013",0,0,5,21757736,1,0,2,1,"0","0","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"6614",6e+07,"11/12/2008",1,1,12,32322910,3,0,15,2,"0","1","98410061",3,1,0,0,0,0,1,"5","4","0","0","0","1","1","1"
"6615",3.5e+07,"27/03/2008",1,1,3,-7149862,1,0,2,2,"0","1","NULL",0,0,0,0,0,0,0,"2","4","0","0","0","0","0","0"
"6616",5,"29/08/2014",0,0,8,-33273015,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6617",12902809,"21/04/2010",0,1,4,-28405871,2,0,10,0,"0","1","30399676",2,0,0,1,0,0,0,"1","0","0","0","0","0","0","0"
"6618",0,"18/04/2008",1,0,4,-28405871,1,0,1,0,"1","0","NULL",2,0,0,0,0,0,0,"1","1","0","0","0","0","4","0"
"6619",9.2e+07,"28/12/2001",1,1,12,32322910,2,0,6,4,"0","1","16017403",11,0,0,1,0,0,0,"17","11","5","8","0","1","2","0"
"6620",7e+07,"12/12/1996",1,1,12,32322910,1,0,9,3,"0","1","243240178",6,1,0,0,0,0,0,"3","2","0","2","0","0","3","0"
"6621",0,"16/08/1989",1,1,8,-33273015,1,0,8,1,"0","1","215394738",0,0,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"6622",0,"09/09/2008",1,1,9,-37667937,1,0,11,5,"1","0","163403799",0,0,0,0,0,0,0,"0","0","0","0","0","0","1","0"
"6623",2.5e+07,"23/04/2010",1,1,4,-28405871,1,0,5,3,"0","1","97838349",1,0,0,0,1,1,0,"0","1","0","0","0","0","0","0"
"6624",6900000,"29/07/1989",0,1,7,40981593,1,0,0,0,"1","0","NULL",1,1,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"6625",0,"02/09/2012",0,0,9,-37667937,1,0,0,0,"0","0","NULL",2,0,0,0,0,0,0,"1","1","0","0","0","0","1","0"
"6626",25485000,"26/01/1970",1,1,1,-50746591,2,0,3,0,"0","1","9600000",3,0,0,1,0,0,0,"6","0","0","0","0","0","0","0"
"6627",0,"26/01/1994",1,1,1,-50746591,1,0,4,2,"1","0","75505856",3,0,0,0,1,1,0,"0","0","0","0","0","0","0","0"
"6628",0,"06/03/2012",1,1,3,-7149862,2,0,1,0,"0","1","28128670",1,0,0,0,0,0,0,"2","3","1","1","0","0","1","0"
"6629",2.5e+07,"26/09/2008",1,1,9,-37667937,2,0,8,4,"1","0","230685453",0,0,0,0,0,1,0,"3","1","0","0","0","0","3","0"
"6630",3e+06,"03/02/2011",0,0,2,-15309317,1,1,3,0,"1","0","16810383",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6631",1.4e+07,"17/06/1977",1,1,6,74205073,1,0,2,0,"1","0","441306145",2,1,1,0,0,0,0,"1","0","0","0","0","0","0","0"
"6632",7e+07,"01/03/2012",1,1,3,-7149862,1,0,5,1,"0","1","48190704",1,0,0,0,0,0,1,"1","0","0","2","0","0","0","0"
"6633",8e+06,"02/09/2015",1,1,9,-37667937,1,0,24,6,"0","1","714766572",5,0,0,0,0,0,0,"5","6","2","4","0","0","0","0"
"6634",0,"08/03/1985",1,1,3,-7149862,1,0,1,0,"1","0","840000",2,0,0,0,0,0,0,"2","0","0","0","0","0","1","1"
"6635",3e+07,"10/01/2008",1,1,1,-50746591,1,0,4,7,"1","0","219076518",1,0,0,0,0,0,0,"8","5","0","3","0","1","4","0"
"6636",5e+05,"13/03/1990",1,1,3,-7149862,1,0,0,0,"0","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6637",1e+06,"18/07/1980",1,1,7,40981593,1,0,2,2,"0","1","NULL",0,0,1,0,0,1,0,"1","0","0","0","0","0","0","0"
"6638",0,"30/08/1967",0,0,8,-33273015,1,0,1,1,"1","0","NULL",5,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6639",0,"01/01/1998",1,0,1,-50746591,1,0,6,5,"0","1","56505065",1,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"6640",6e+06,"11/02/2006",0,1,2,-15309317,2,0,3,2,"0","1","40266982",3,1,0,0,0,0,0,"3","1","0","0","0","0","0","0"
"6641",1.7e+08,"25/05/2016",1,1,5,21757736,2,0,38,7,"0","1","1045713802",2,1,0,0,0,0,1,"18","13","4","20","0","1","3","1"
"6642",5e+05,"22/05/1962",1,1,5,21757736,1,0,0,0,"1","0","NULL",0,0,0,0,0,0,0,"2","3","0","0","0","0","0","0"
"6643",0,"01/06/1990",1,0,6,74205073,0,0,3,2,"0","1","NULL",0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0"
"6644",4e+06,"15/05/1985",1,1,5,21757736,1,0,2,1,"0","1","NULL",0,0,1,0,0,0,0,"4","2","0","0","0","0","0","0"
"6645",3.7e+07,"07/08/2013",1,1,8,-33273015,1,0,11,9,"0","1","268426634",1,0,0,0,1,0,0,"5","15","0","1","0","0","2","0"
"6646",6500000,"27/03/1974",1,1,3,-7149862,1,0,2,0,"0","1","102308889",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6647",0,"21/03/1975",1,1,3,-7149862,1,0,0,1,"1","0","NULL",0,1,0,0,0,0,1,"0","0","0","0","0","0","0","0"
"6648",0,"21/03/2008",1,1,3,-7149862,1,0,1,0,"0","1","NULL",3,0,0,0,0,0,0,"3","1","0","0","0","0","1","0"
"6649",11400000,"15/02/1985",1,1,2,-15309317,1,0,3,3,"0","1","NULL",5,0,0,0,0,0,0,"4","2","0","0","0","1","1","0"
"6650",0,"09/07/2016",0,1,7,40981593,2,0,1,1,"0","1","61700000",0,1,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6651",3e+07,"09/06/1994",1,1,6,74205073,1,0,7,5,"0","1","126297830",0,0,0,0,1,0,0,"3","1","0","0","0","0","0","0"
"6652",6.9e+07,"08/07/2010",1,1,7,40981593,1,0,11,3,"0","1","297138014",0,0,0,0,0,0,1,"2","0","0","3","0","0","1","0"
"6653",3.5e+07,"24/09/2002",1,1,9,-37667937,4,1,1,2,"0","1","NULL",6,0,0,0,0,0,0,"5","3","0","2","0","1","1","0"
"6654",0,"01/05/1991",1,1,5,21757736,2,0,13,0,"0","1","22812411",2,0,0,0,1,0,0,"3","0","0","0","0","0","0","0"
"6655",0,"23/05/1999",0,0,5,21757736,2,0,0,0,"1","0","NULL",0,0,0,0,0,0,0,"1","1","0","0","0","0","1","0"
"6656",3005000,"08/05/1952",1,1,5,21757736,1,0,0,1,"0","1","NULL",3,0,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"6657",1.5e+08,"20/05/2009",1,1,5,21757736,2,0,29,7,"0","1","330444045",4,1,0,0,0,0,1,"1","0","1","4","0","0","0","0"
"6658",9e+06,"03/10/2008",1,1,10,-28659422,1,0,4,5,"0","1","231411584",1,0,0,0,0,0,0,"1","0","0","0","0","0","2","1"
"6659",1.7e+08,"26/06/2014",1,1,6,74205073,1,0,13,9,"0","1","1021103568",2,0,0,0,0,0,0,"23","22","5","19","0","0","3","1"
"6660",4e+06,"21/12/1971",1,1,12,32322910,1,0,7,0,"0","1","NULL",2,0,0,0,1,0,0,"2","3","1","0","0","0","0","2"
"6661",0,"06/02/2009",1,1,2,-15309317,1,0,21,5,"0","1","218613188",1,0,0,0,0,1,0,"1","0","0","0","0","0","1","0"
"6662",0,"19/10/2012",1,0,10,-28659422,1,0,10,7,"0","1","176997168",0,0,0,0,0,0,0,"1","1","0","0","0","0","1","1"
"6663",0,"13/05/2016",0,0,5,21757736,2,0,0,2,"NULL","NULL","NULL",1,0,0,0,0,0,0,"3","1","0","1","0","0","0","0"
"6664",0,"27/03/2009",1,1,3,-7149862,1,0,13,1,"1","0","109502303",0,0,1,0,0,0,0,"5","3","1","1","0","0","2","0"
"6665",3.4e+07,"09/04/2015",1,1,4,-28405871,1,0,0,1,"NULL","NULL","NULL",3,0,0,0,0,0,0,"3","6","0","0","0","0","3","0"
"6666",2.7e+07,"08/08/2010",1,1,8,-33273015,1,0,0,3,"1","0","NULL",0,0,0,0,0,0,0,"4","2","0","0","0","0","2","0"
"6667",5e+06,"02/07/2016",1,1,7,40981593,1,0,22,1,"0","1","926287400",0,0,0,0,0,0,0,"4","12","4","7","0","0","3","0"
"6668",6e+07,"16/05/2001",1,1,5,21757736,1,0,6,5,"0","1","16757163",0,1,0,0,0,0,1,"6","1","1","7","0","2","3","0"
"6669",0,"20/02/2009",0,0,2,-15309317,1,0,10,0,"0","0","17000000",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6670",2.55e+08,"03/07/2013",1,1,7,40981593,1,0,32,3,"0","1","1045713802",8,0,0,0,0,0,0,"2","2","0","1","0","0","1","0"
"6671",2.4e+07,"27/03/1998",1,1,3,-7149862,0,0,0,0,"0","1","NULL",0,0,0,0,0,0,1,"2","1","0","0","0","0","1","0"
"6672",34200000,"25/06/1999",1,1,6,74205073,1,0,5,3,"0","1","41205099",2,0,0,0,0,0,0,"3","1","0","0","0","1","0","0"
"6673",6e+06,"01/01/2013",1,1,1,-50746591,1,0,19,10,"1","0","278019771",3,0,0,0,0,0,0,"17","8","0","1","1","3","0","1"
"6674",5e+07,"26/05/1995",1,1,5,21757736,1,0,3,7,"1","0","65595485",0,1,0,0,0,0,1,"4","1","0","4","0","2","1","2"
"6675",1580000,"12/07/1961",1,1,7,40981593,1,0,5,0,"0","1","30000000",0,0,0,0,0,0,0,"4","3","0","0","0","0","0","0"
"6676",2.2e+07,"12/09/1990",1,1,9,-37667937,1,0,8,1,"1","0","128499205",6,0,0,0,0,0,0,"0","0","0","0","0","0","0","2"
"6677",1.5e+08,"09/03/2011",1,1,3,-7149862,1,0,21,4,"0","1","250649836",5,0,0,0,0,0,1,"0","0","2","3","0","0","0","0"
"6678",8.5e+07,"11/07/2008",1,1,7,40981593,2,0,17,5,"0","1","162000000",5,1,0,0,0,0,0,"0","1","0","0","0","0","0","0"
"6679",2e+07,"25/03/2002",1,1,3,-7149862,1,0,21,6,"0","1","207515725",0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0"
"6680",1.4e+07,"08/06/2009",1,1,6,74205073,1,0,11,4,"1","0","263920180",3,0,0,0,0,1,0,"1","1","0","2","0","0","1","0"
"6681",7e+06,"06/02/1996",1,1,2,-15309317,1,0,2,0,"1","0","135000000",0,0,0,0,0,0,0,"3","1","0","0","0","0","1","0"
"6682",0,"21/04/1989",1,1,4,-28405871,1,0,12,0,"0","1","85300000",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6683",1.5e+07,"07/09/2012",1,1,9,-37667937,1,0,21,7,"0","1","358372926",1,0,0,0,1,0,0,"1","1","0","0","0","0","1","0"
"6684",1.6e+07,"16/05/2012",1,1,5,21757736,1,0,45,4,"0","1","296000000",6,0,0,0,0,0,0,"2","1","0","0","0","0","0","0"
"6685",1.1e+07,"27/12/1991",1,1,12,32322910,1,0,7,0,"1","0","17487531",0,0,0,0,0,0,0,"1","1","0","0","0","0","0","3"
"6686",2e+05,"12/09/1964",0,1,9,-37667937,3,0,0,0,"0","1","NULL",0,0,0,0,0,0,0,"4","5","0","0","0","0","0","0"
"6687",0,"10/07/1987",1,1,7,40981593,1,0,5,2,"1","0","37803872",0,1,0,0,0,0,0,"1","0","0","0","0","1","1","1"
"6688",3.7e+07,"05/09/2008",1,1,9,-37667937,3,0,20,3,"0","1","325756637",3,0,0,0,0,0,0,"4","1","0","0","0","0","2","0"
"6689",4e+06,"09/12/1995",1,1,12,32322910,1,0,3,6,"0","1","764083",1,0,0,0,1,0,0,"10","7","3","0","0","1","1","1"
"6690",5e+07,"18/12/2013",1,1,12,32322910,1,0,25,9,"0","1","285176741",4,0,0,0,0,0,0,"0","1","0","0","0","0","0","0"
"6691",0,"19/09/2014",1,1,9,-37667937,1,0,3,4,"0","1","89162162",2,0,0,0,0,0,0,"4","1","0","0","0","1","1","0"
"6692",0,"06/08/1997",1,0,8,-33273015,1,0,0,0,"0","1","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6693",0,"29/02/1980",1,1,2,-15309317,1,0,0,0,"1","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6694",3.4e+07,"22/08/2001",1,1,8,-33273015,1,0,7,0,"0","1","125586134",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6695",1.3e+08,"13/06/2007",1,1,6,74205073,3,0,6,4,"0","1","330579719",3,1,0,0,0,0,0,"4","1","0","0","0","0","2","0"
"6696",9e+05,"18/10/1985",1,1,10,-28659422,1,0,0,0,"0","1","NULL",0,0,1,0,0,0,0,"0","0","0","0","0","0","0","0"
"6697",8e+06,"30/09/1992",1,1,9,-37667937,2,0,4,6,"0","1","15556340",2,0,0,0,0,0,0,"5","8","0","2","0","1","1","0"
"6698",79000,"19/10/2013",0,0,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,1,0,0,0,0,0,"0","2","0","0","0","0","0","0"
"6699",5.5e+07,"11/03/2003",1,1,3,-7149862,1,0,21,5,"0","1","177841558",8,0,0,0,1,0,0,"3","9","0","5","0","1","1","0"
"6700",4500000,"02/04/1982",1,1,4,-28405871,1,0,5,0,"0","1","NULL",1,0,1,0,0,0,0,"2","2","0","1","0","0","0","0"
"6701",5.8e+07,"16/09/2005",1,1,9,-37667937,1,0,9,9,"1","0","186438883",4,1,0,0,0,0,0,"11","8","1","6","0","0","2","1"
"6702",4e+05,"13/03/1975",1,1,3,-7149862,1,0,0,0,"0","1","NULL",0,1,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"6703",0,"10/07/1987",1,1,7,40981593,1,0,4,3,"0","1","36611610",1,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"6704",3.5e+07,"30/09/2015",1,1,9,-37667937,1,0,22,10,"0","1","60722734",15,0,0,0,0,0,0,"5","5","0","0","0","0","1","0"
"6705",0,"10/09/2006",1,1,9,-37667937,1,0,2,2,"0","1","876688482",0,0,0,0,0,0,0,"2","2","0","0","0","0","0","0"
"6706",0,"06/09/1996",1,0,9,-37667937,2,0,0,2,"1","0","NULL",1,0,0,0,0,0,0,"2","2","0","0","0","1","1","1"
"6707",7700000,"31/05/2013",0,0,5,21757736,1,0,5,4,"0","1","5900000",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6708",8e+06,"13/05/2005",1,1,5,21757736,1,0,11,2,"0","1","176070171",1,0,0,0,0,0,0,"2","0","0","0","0","0","1","0"
"6709",2300000,"06/09/1996",1,0,9,-37667937,1,0,2,2,"0","1","16675000",0,0,0,0,1,0,0,"2","1","0","0","0","0","1","0"
"6710",0,"25/10/1978",0,0,10,-28659422,1,0,1,0,"0","1","2500000",0,0,0,0,0,0,0,"2","1","0","0","0","0","0","0"
"6711",0,"23/06/2017",1,1,6,74205073,1,0,8,4,"0","1","77068246",1,0,0,0,0,0,0,"12","12","2","6","0","0","1","1"
"6712",3800000,"14/05/1999",1,1,5,21757736,1,1,4,1,"0","1","77737889",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6713",4.5e+07,"04/11/1994",1,1,11,31944703,3,0,18,1,"0","1","152368585",1,0,1,0,0,0,0,"3","1","0","0","0","0","1","1"
"6714",0,"11/10/1956",0,0,10,-28659422,1,0,1,1,"0","0","536364",1,0,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"6715",7e+06,"17/04/2014",1,0,4,-28405871,1,1,1,0,"0","0","1100000",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"6716",2e+06,"28/04/1971",1,0,4,-28405871,1,0,1,0,"0","1","41744718",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6717",0,"30/01/2009",1,1,1,-50746591,1,0,3,5,"1","0","68349884",0,0,1,0,0,0,0,"4","5","2","4","0","0","4","0"
"6718",0,"14/05/1987",1,0,5,21757736,0,0,2,1,"1","0","35610100",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6719",48740,"25/12/1981",0,1,12,32322910,1,0,0,0,"0","1","NULL",0,0,0,0,0,0,1,"1","0","0","0","0","0","0","0"
"6720",5.1e+07,"05/11/1999",1,1,11,31944703,1,0,9,1,"0","1","238207122",0,0,0,0,0,0,0,"2","1","0","0","0","0","1","0"
"6721",2.8e+07,"28/09/2001",1,1,9,-37667937,2,0,16,5,"0","1","330444045",2,0,0,0,0,0,0,"9","10","2","4","0","2","7","0"
"6722",0,"22/05/2000",0,1,5,21757736,2,0,1,0,"0","1","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6723",0,"10/09/2003",1,1,9,-37667937,2,0,0,0,"0","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6724",2.9e+07,"11/12/1991",1,1,12,32322910,1,0,8,4,"0","1","296000000",5,0,0,0,0,0,0,"1","1","0","0","0","0","1","0"
"6725",5860000,"21/03/1967",1,1,3,-7149862,1,0,8,0,"0","1","12000000",1,0,0,0,0,0,0,"4","1","0","0","0","0","0","0"
"6726",1e+06,"11/08/2006",1,0,8,-33273015,0,0,2,0,"1","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6727",8,"13/09/2006",1,0,9,-37667937,2,0,3,1,"0","1","748806957",0,0,0,0,0,0,0,"4","1","1","0","1","0","1","0"
"6728",0,"05/08/1983",1,1,8,-33273015,1,0,4,2,"0","1","26589000",1,0,0,0,0,0,0,"2","1","0","0","0","0","0","0"
"6729",1.8e+07,"24/11/1993",1,1,11,31944703,1,0,0,0,"0","1","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6730",5.7e+07,"17/10/1997",1,1,10,-28659422,2,0,11,4,"0","1","126297830",2,0,1,0,0,1,0,"0","0","0","0","0","0","3","0"
"6731",10920000,"11/11/2011",0,0,11,31944703,0,0,3,0,"0","1","5900000",1,0,0,0,0,0,0,"1","3","0","0","0","0","0","0"
"6732",3.2e+07,"16/02/2011",1,1,2,-15309317,1,0,16,4,"0","1","253625427",3,0,0,0,1,0,0,"3","3","1","0","0","0","3","0"
"6733",0,"16/05/2011",1,1,5,21757736,1,0,0,0,"0","0","NULL",0,0,1,0,1,0,0,"3","3","0","0","0","0","2","0"
"6734",7.5e+07,"19/06/2008",1,1,6,74205073,2,0,18,6,"1","0","151493655",3,0,0,0,1,0,0,"6","3","0","0","0","0","1","0"
"6735",7400000,"12/01/2017",1,1,1,-50746591,1,0,4,0,"0","1","174578751",2,0,1,0,0,0,0,"4","7","1","6","0","0","1","0"
"6736",6e+06,"28/08/1997",1,0,8,-33273015,1,0,12,4,"0","1","153518974",4,0,0,0,0,0,0,"1","0","0","0","0","0","3","0"
"6737",5e+07,"10/11/2004",1,1,11,31944703,5,0,9,4,"1","0","173013509",1,0,0,0,0,0,0,"11","6","4","5","0","1","3","2"
"6738",1.6e+07,"03/07/2013",1,0,7,40981593,1,0,11,6,"1","0","214104620",2,0,0,0,0,0,0,"4","1","0","1","0","0","0","0"
"6739",5e+06,"23/12/1954",1,1,12,32322910,1,0,1,0,"0","1","1300000",0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0"
"6740",0,"01/09/1987",1,1,9,-37667937,1,0,0,0,"0","1","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6741",3800000,"01/11/1976",1,1,11,31944703,1,0,3,1,"1","0","NULL",4,0,0,0,0,0,0,"2","2","0","0","0","0","1","0"
"6742",70000,"11/10/1975",1,1,10,-28659422,1,0,4,0,"0","1","56666667",0,0,0,0,1,0,0,"2","0","0","0","0","0","0","0"
"6743",1.2e+08,"07/07/2004",1,1,7,40981593,3,0,6,2,"0","1","87754044",3,0,0,1,0,0,0,"14","13","4","7","0","0","3","0"
"6744",0,"01/01/2004",1,0,1,-50746591,0,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6745",1.3e+07,"09/06/1993",1,1,6,74205073,1,0,2,1,"1","0","134095253",3,0,1,0,0,0,0,"3","1","0","0","0","0","1","0"
"6746",6.3e+07,"09/08/2006",1,1,8,-33273015,1,0,26,6,"0","1","347451894",12,0,0,1,0,0,0,"3","13","0","0","0","0","4","0"
"6747",1800000,"11/08/1975",1,1,8,-33273015,1,0,3,2,"0","1","245066411",3,0,0,0,1,0,0,"3","5","0","0","0","0","0","0"
"6748",6e+06,"05/02/1999",1,1,2,-15309317,1,0,4,1,"1","0","125586134",0,0,0,0,0,0,0,"6","1","0","0","0","0","1","0"
"6749",0,"19/06/1962",1,1,6,74205073,1,0,1,1,"0","1","88",0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0"
"6750",0,"18/04/2015",1,1,4,-28405871,1,0,10,9,"1","0","154026136",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6751",0,"08/12/1983",1,1,12,32322910,1,0,3,2,"0","0","31899000",4,0,1,0,0,0,0,"2","1","0","0","0","0","1","0"
"6752",6e+07,"10/12/1999",1,1,12,32322910,1,0,20,1,"0","1","373554033",1,1,0,0,1,0,0,"4","6","2","3","0","0","2","0"
"6753",1.25e+08,"22/11/2011",1,1,11,31944703,1,0,30,8,"0","1","211780824",5,0,0,0,1,1,0,"8","1","0","2","0","0","1","0"
"6754",1152000,"30/08/1935",1,0,8,-33273015,1,0,4,0,"1","0","2610000",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6755",5e+06,"26/08/2015",1,1,8,-33273015,1,0,37,4,"0","1","559852396",3,0,0,0,0,0,0,"4","5","0","6","0","0","1","0"
"6756",3.3e+07,"26/07/2012",1,1,7,40981593,1,0,0,0,"1","0","NULL",0,0,0,0,0,0,0,"0","0","0","1","0","0","1","1"
"6757",0,"24/09/1982",1,1,9,-37667937,3,0,1,3,"0","1","NULL",0,0,1,0,0,0,0,"3","3","0","0","0","0","0","0"
"6758",2e+07,"16/06/1978",1,1,6,74205073,1,0,5,1,"0","1","470654000",0,0,1,0,0,0,0,"4","3","0","0","0","0","0","0"
"6759",0,"07/09/2011",1,0,9,-37667937,1,0,39,2,"0","1","229736344",6,1,0,0,0,0,0,"2","2","0","0","0","0","0","0"
"6760",5e+07,"15/06/2016",1,1,6,74205073,1,0,26,11,"0","1","1506249360",2,0,0,0,0,0,0,"14","10","0","0","0","0","2","0"
"6761",12500000,"11/09/2010",1,1,9,-37667937,1,0,11,6,"1","0","62771059",0,0,0,0,0,0,0,"0","0","0","0","0","0","1","2"
"6762",0,"06/02/2009",0,0,2,-15309317,1,0,0,0,"0","1","NULL",0,0,0,0,0,1,0,"0","0","0","0","0","0","0","0"
"6763",2.8e+07,"19/08/2015",1,1,8,-33273015,2,0,13,8,"0","1","500188435",1,0,0,0,0,0,0,"7","10","3","6","0","0","2","0"
"6764",2800000,"04/10/2012",0,1,10,-28659422,1,1,2,0,"0","1","4588176",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"6765",0,"10/02/1989",1,1,2,-15309317,2,0,3,0,"0","1","27092880",0,0,1,0,0,0,0,"7","3","2","4","0","0","1","0"
"6766",0,"01/01/1965",1,1,1,-50746591,1,0,2,2,"1","0","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
